Time,Score,ELO,Error,Puzzle,Output
08/19/24 20:37:14,0.0,632.7299598953572,,"{""FEN"":""8/p4k1p/3B1n2/2pP2Kp/2P5/8/1P4P1/8 b - - 0 47"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""f6e4 g5h6 e4d6"",""Rating"":""669""}","{""FEN"":""8/p4k1p/3B1n2/2pP2Kp/2P5/8/1P4P1/8 b - - 0 47"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""defensiveMove fork"",""Length"":""long"",""Moves"":""h7h6 g5h6 f7e6 h6g7 e6d6"",""Rating"":""2387""}"
08/19/24 20:37:21,0.3333333333333333,638.0230353608569,,"{""FEN"":""8/8/8/4kp2/2p2Pp1/4K1P1/1P6/8 b - f3 0 48"",""Phase"":""pawnEndgame"",""Goal"":""crushing"",""Motif"":""defensiveMove zugzwang"",""Length"":""short"",""Moves"":""e5d5 e3d2 d5d4"",""Rating"":""1672""}","{""FEN"":""8/8/8/4kp2/2p2Pp1/4K1P1/1P6/8 b - f3 0 48"",""Phase"":""pawnEndgame"",""Goal"":""crushing"",""Motif"":""zugzwang"",""Length"":""long"",""Moves"":""e5d5 b2b3 c4b3 e3d3 d5c5"",""Rating"":""2377""}"
08/19/24 20:37:28,0.4,644.4126506214627,,"{""FEN"":""2kr3r/p1p3pp/2p5/4qb2/2B1p3/1QP1R3/P5PP/R5K1 w - - 3 20"",""Phase"":""middlegame"",""OpeningTags"":""Ruy Lopez Berlin Defense"",""Goal"":""crushing"",""Length"":""long"",""Moves"":""c4a6 c8d7 b3f7 d7d6 a1d1"",""Rating"":""1913""}","{""FEN"":""2kr3r/p1p3pp/2p5/4qb2/2B1p3/1QP1R3/P5PP/R5K1 w - - 3 20"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""discoveredAttack pin queensideAttack"",""Length"":""veryLong"",""Moves"":""c4a6 c8d7 b3b7 e4e3 b7c7 d7e8 c7d8"",""Rating"":""2580""}"
08/19/24 20:37:35,0.0,644.4107337209441,,"{""FEN"":""2rqk2r/3b1pbp/p2Q4/1p1Np3/3n4/N1P3P1/PP3PBP/R3K2R b KQk - 0 17"",""Phase"":""middlegame"",""OpeningTags"":""Sicilian Defense Lasker-Pelikan Variation"",""Goal"":""advantage"",""Length"":""long"",""Moves"":""c8c6 d5c7 d8c7 d6c7 c6c7"",""Rating"":""2213""}","{""FEN"":""2rqk2r/3b1pbp/p2Q4/1p1Np3/3n4/N1P3P1/PP3PBP/R3K2R b KQk - 0 17"",""Phase"":""middlegame"",""Goal"":""equality"",""Motif"":""pin"",""Length"":""short"",""Moves"":""g7f6 d5f6 e8f8"",""Rating"":""2339""}"
08/19/24 20:37:42,0.0,643.7830148949356,,"{""FEN"":""7k/2q3p1/5p1p/1bP2P2/4Q1P1/4B2P/6K1/8 b - - 0 37"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""pin"",""Length"":""short"",""Moves"":""b5c6 e4c6 c7c6"",""Rating"":""1200""}","{""FEN"":""7k/2q3p1/5p1p/1bP2P2/4Q1P1/4B2P/6K1/8 b - - 0 37"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""exposedKing"",""Length"":""long"",""Moves"":""c7e5 e4e5 b5c6 g2g3 c6h1"",""Rating"":""2369""}"
08/19/24 20:37:49,0.6666666666666666,654.0165121935504,,"{""FEN"":""r1b4k/pp2prb1/1Pnp2BB/8/2q5/2N4Q/2P2PPP/5RK1 w - - 0 20"",""Phase"":""middlegame"",""OpeningTags"":""Alekhine Defense Kmoch Variation"",""Goal"":""crushing"",""Motif"":""attraction doubleCheck kingsideAttack"",""Length"":""short"",""Moves"":""h6g7 h8g7 h3h7"",""Rating"":""1266""}","{""FEN"":""r1b4k/pp2prb1/1Pnp2BB/8/2q5/2N4Q/2P2PPP/5RK1 w - - 0 20"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""attraction discoveredAttack exposedKing kingsideAttack"",""Length"":""long"",""Moves"":""h6g7 h8g7 g6e4 g7f8 e4a8"",""Rating"":""2765""}"
08/19/24 20:37:56,0.6,663.089153936418,,"{""FEN"":""r3k2r/ppp1ppbp/2n2np1/4q1B1/6b1/1BN2Q2/PPP1NPPP/3RK2R w Kkq - 6 11"",""Phase"":""middlegame"",""OpeningTags"":""Scandinavian Defense Marshall Variation"",""Goal"":""advantage"",""Length"":""long"",""Moves"":""g5f6 g4f3 f6e5 c6e5 g2f3"",""Rating"":""1241""}","{""FEN"":""r3k2r/ppp1ppbp/2n2np1/4q1B1/6b1/1BN2Q2/PPP1NPPP/3RK2R w Kkq - 6 11"",""Phase"":""middlegame"",""OpeningTags"":""Queens Pawn Game Colle System"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""g5f6 g4f3 f6e5"",""Rating"":""2379""}"
08/19/24 20:38:03,0.0,656.3206294274137,,"{""FEN"":""3r2k1/p2P2pp/8/2P5/6PP/8/6K1/8 w - - 1 42"",""Phase"":""rookEndgame"",""Goal"":""crushing"",""Motif"":""advancedPawn"",""Length"":""long"",""Moves"":""c5c6 g8f7 c6c7 d8d7 c7c8q"",""Rating"":""717""}","{""FEN"":""3r2k1/p2P2pp/8/2P5/6PP/8/6K1/8 w - - 1 42"",""Phase"":""rookEndgame"",""Goal"":""crushing"",""Motif"":""defensiveMove quietMove"",""Length"":""veryLong"",""Moves"":""g4g5 e8f8 g2f3 g8f7 f3e4 f7e6 e4d5"",""Rating"":""2319""}"
08/19/24 20:38:10,0.0,654.0732027013465,,"{""FEN"":""r3r1k1/p1pq1pp1/2pb3p/5b2/2B5/2N5/PPPQ1PPP/R4RK1 b - - 5 17"",""Phase"":""middlegame"",""OpeningTags"":""Four Knights Game Scotch Variation Accepted"",""Goal"":""crushing"",""Motif"":""discoveredAttack kingsideAttack"",""Length"":""short"",""Moves"":""d6h2 g1h2 d7d2"",""Rating"":""971""}","{""FEN"":""r3r1k1/p1pq1pp1/2pb3p/5b2/2B5/2N5/PPPQ1PPP/R4RK1 b - - 5 17"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""long"",""Moves"":""d6e7 f1e1 f5h3 c3e4 d7g4"",""Rating"":""2337""}"
08/19/24 20:38:17,0.09090909090909091,655.5238199309312,,"{""FEN"":""8/8/kp1p4/p7/2pP2P1/3Q4/P7/6K1 b - - 1 43"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""advancedPawn hangingPiece"",""Length"":""veryLong"",""Moves"":""c4d3 g1f2 a6b5 g4g5 b5c4 g5g6 c4c3 g6g7 d3d2 g7g8q d2d1q"",""Rating"":""2098""}","{""FEN"":""8/8/kp1p4/p7/2pP2P1/3Q4/P7/6K1 b - - 1 43"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""defensiveMove"",""Length"":""long"",""Moves"":""c4d3 g4g5 a6b5 g1f2 b5b4"",""Rating"":""2764""}"
08/19/24 20:38:24,0.0,654.7015464698818,,"{""FEN"":""r1b1k2r/1pp2ppp/p2p4/3Pp3/1qP5/1P2B3/1P3PPP/R2Q1RK1 w kq - 1 16"",""Phase"":""middlegame"",""OpeningTags"":""Ruy Lopez Other variations"",""Goal"":""advantage"",""Motif"":""trappedPiece"",""Length"":""short"",""Moves"":""a1a4 b4a4 b3a4"",""Rating"":""1162""}","{""FEN"":""r1b1k2r/1pp2ppp/p2p4/3Pp3/1qP5/1P2B3/1P3PPP/R2Q1RK1 w kq - 1 16"",""Phase"":""middlegame"",""OpeningTags"":""Horwitz Defense Other variations"",""Goal"":""advantage"",""Motif"":""defensiveMove sacrifice"",""Length"":""short"",""Moves"":""b3b4 a5b4 f1e1"",""Rating"":""2612""}"
08/19/24 20:38:31,1.0,670.2967425532421,,"{""FEN"":""r2q1rk1/1p3pbp/p1p1p3/8/3PQn2/2P2N2/PP3PP1/R3K2R w KQ - 0 18"",""Phase"":""middlegame"",""OpeningTags"":""Queens Pawn Game Mason Variation"",""Goal"":""mate"",""Motif"":""kingsideAttack"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""e4h7"",""Rating"":""1289""}","{""FEN"":""r2q1rk1/1p3pbp/p1p1p3/8/3PQn2/2P2N2/PP3PP1/R3K2R w KQ - 0 18"",""Phase"":""middlegame"",""Goal"":""equality"",""Length"":""short"",""Moves"":""e4h7 g8f7 h1h3"",""Rating"":""2482""}"
08/19/24 20:38:39,0.4,676.5567690714979,,"{""FEN"":""5r2/2pk4/2p3R1/2Q1p2p/2P4P/1P2p3/P3b2r/2K5 b - - 0 37"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""discoveredAttack exposedKing"",""Length"":""long"",""Moves"":""f8f1 c1b2 e2d3 b2a3 d3g6"",""Rating"":""1492""}","{""FEN"":""5r2/2pk4/2p3R1/2Q1p2p/2P4P/1P2p3/P3b2r/2K5 b - - 0 37"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""advancedPawn exposedKing sacrifice"",""Length"":""veryLong"",""Moves"":""f8f1 c1b2 h2b2 g6g8 d7e7 c5e3 f1b1 e3e2 c6c5 b2a3 c5c4 a3b4 c4d4 c3b4 a4a3 b4c3 d2c3 f4g3 c3c4 e2f2 g3g2"",""Rating"":""2964""}"
08/19/24 20:38:46,0.0,672.7201664576708,,"{""FEN"":""6k1/p2R2p1/1p2p3/4PnNp/1Pr2P2/7P/6K1/8 w - - 2 43"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d7d8"",""Rating"":""877""}","{""FEN"":""6k1/p2R2p1/1p2p3/4PnNp/1Pr2P2/7P/6K1/8 w - - 2 43"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""sacrifice"",""Length"":""long"",""Moves"":""d7g7 g8g7 g5e6 g7g6 e6d4"",""Rating"":""2773""}"
08/19/24 20:38:53,0.0,671.8603016599355,,"{""FEN"":""r3r1k1/pp3ppp/8/8/7P/5qQ1/PP1P1P2/R1B3KR b - - 1 17"",""Phase"":""middlegame"",""OpeningTags"":""French Defense Steiner Variation"",""Goal"":""mate"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""e8e1 g1h2 f3h1"",""Rating"":""1171""}","{""FEN"":""r3r1k1/pp3ppp/8/8/7P/5qQ1/PP1P1P2/R1B3KR b - - 1 17"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""deflection fork"",""Length"":""long"",""Moves"":""a8c8 d2d4 c8c1 g1h2 f3f2"",""Rating"":""2369""}"
08/19/24 20:39:00,0.14285714285714285,673.9307926893839,,"{""FEN"":""4k3/1R3RpB/4p3/8/3n3b/4r2P/6PK/8 b - - 0 34"",""Phase"":""endgame"",""Goal"":""mate"",""Motif"":""deflection"",""Length"":""veryLong"",""Mate"":""mateIn4"",""Moves"":""h4g3 h2g1 e3e1 f7f1 d4e2 g1h1 e1f1"",""Rating"":""1418""}","{""FEN"":""4k3/1R3RpB/4p3/8/3n3b/4r2P/6PK/8 b - - 0 34"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""attraction fork sacrifice"",""Length"":""veryLong"",""Moves"":""h4g3 h2g3 e3e2 g3h4 d4f3 g2f3 e2e6 h4g3 e6e1 h2g2 e1e5"",""Rating"":""2385""}"
08/19/24 20:39:07,0.0,673.5432685489874,,"{""FEN"":""3r2k1/p1p2ppp/8/4P3/2Q2nq1/6P1/P4P1P/R3R1K1 b - - 0 23"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""discoveredAttack"",""Length"":""short"",""Moves"":""f4h3 g1g2 g4c4"",""Rating"":""1316""}","{""FEN"":""3r2k1/p1p2ppp/8/4P3/2Q2nq1/6P1/P4P1P/R3R1K1 b - - 0 23"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""clearance sacrifice"",""Length"":""veryLong"",""Moves"":""d8d4 g3f4 d4f4 g1g2 g4h5 e1e6 h5h3 f2f3 h3e6"",""Rating"":""2660""}"
08/19/24 20:39:14,0.0,671.6168025902167,,"{""FEN"":""3q2k1/6pp/2p5/1p1p1Q2/8/2P1r2P/6P1/5R1K w - - 2 32"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""long"",""Mate"":""backRankMate mateIn3"",""Moves"":""f5f7 g8h8 f7f8 d8f8 f1f8"",""Rating"":""1019""}","{""FEN"":""3q2k1/6pp/2p5/1p1p1Q2/8/2P1r2P/6P1/5R1K w - - 2 32"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""quietMove"",""Length"":""long"",""Moves"":""f5e5 d8e8 e5b8 e3e8 f1f8"",""Rating"":""2767""}"
08/19/24 20:39:21,0.6666666666666666,671.4905711051724,,"{""FEN"":""4rk2/1pp2q2/p7/6Q1/3R3P/2N2bP1/PP3P2/6K1 b - - 4 29"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""e8e1 g1h2 e1h1"",""Rating"":""545""}","{""FEN"":""4rk2/1pp2q2/p7/6Q1/3R3P/2N2bP1/PP3P2/6K1 b - - 4 29"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""defensiveMove fork"",""Length"":""veryLong"",""Moves"":""e8e1 g1h2 e1e2 g5d2 f3e4 c3e4 e2e4"",""Rating"":""2323""}"
08/19/24 20:39:28,0.0,670.2910645576936,,"{""FEN"":""8/1Q2r1Rk/P1q2b1p/4p3/4Pp2/P4P1P/2r2B2/1K4R1 b - - 4 42"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""long"",""Moves"":""e7g7 g1g7 f6g7 b7c6 c2c6"",""Rating"":""1108""}","{""FEN"":""8/1Q2r1Rk/P1q2b1p/4p3/4Pp2/P4P1P/2r2B2/1K4R1 b - - 4 42"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""defensiveMove quietMove"",""Length"":""long"",""Moves"":""c2d2 b2b3 e7d7 f7d7 c6d7"",""Rating"":""2779""}"
08/19/24 20:39:35,0.0,669.9177335401208,,"{""FEN"":""rn2k2r/1q1bbp1p/3p2p1/pN3pPn/1p2P3/2PB4/PP1BQ2P/1NKR3R w kq - 0 19"",""Phase"":""middlegame"",""OpeningTags"":""Sicilian Defense Najdorf Variation"",""Goal"":""advantage"",""Length"":""oneMove"",""Moves"":""e4f5"",""Rating"":""1319""}","{""FEN"":""rn2k2r/1q1bbp1p/3p2p1/pN3pPn/1p2P3/2PB4/PP1BQ2P/1NKR3R w kq - 0 19"",""Phase"":""middlegame"",""OpeningTags"":""Benoni Defense Old Benoni"",""Goal"":""advantage"",""Motif"":""defensiveMove"",""Length"":""short"",""Moves"":""e2f2 d7b5 c3c4"",""Rating"":""2279""}"
08/19/24 20:39:43,0.0,669.9151699727987,,"{""FEN"":""8/5p2/5kp1/5r1p/5R1P/5KP1/5P2/8 b - - 14 49"",""Phase"":""rookEndgame"",""Goal"":""crushing"",""Motif"":""zugzwang"",""Length"":""long"",""Moves"":""f6e5 f4f5 e5f5 f3e3 f5g4"",""Rating"":""2188""}","{""FEN"":""8/5p2/5kp1/5r1p/5R1P/5KP1/5P2/8 b - - 14 49"",""Phase"":""rookEndgame"",""Goal"":""crushing"",""Motif"":""defensiveMove quietMove zugzwang"",""Length"":""veryLong"",""Moves"":""f5f4 g3f4 g6g5 f4g5 f6g5 f3e3 h5h4 e3e4 f7f6 f2f3 f6f5 e4d4 f5g6 d5e6 g6g5 e6f5 g5h5 d2d1 h5h4 d1e1 f5g5"",""Rating"":""2317""}"
08/19/24 20:39:50,0.0,662.6061725967061,,"{""FEN"":""7k/2q3p1/7p/8/2B1Qr2/7K/6P1/8 w - - 14 61"",""Phase"":""endgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""e4e8 f4f8 e8f8"",""Rating"":""700""}","{""FEN"":""7k/2q3p1/7p/8/2B1Qr2/7K/6P1/8 w - - 14 61"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""defensiveMove fork"",""Length"":""long"",""Moves"":""c4g8 h8g8 g2g3 c7c8 h3h4"",""Rating"":""2398""}"
08/19/24 20:39:57,0.0,662.3350208821637,,"{""FEN"":""2q1k3/1p6/3Q1p2/1PP1p1b1/p3Pp2/7r/P4PN1/3R2K1 b - - 0 36"",""Phase"":""endgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""f4f3 d6d7 c8d7"",""Rating"":""1368""}","{""FEN"":""2q1k3/1p6/3Q1p2/1PP1p1b1/p3Pp2/7r/P4PN1/3R2K1 b - - 0 36"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""defensiveMove"",""Length"":""short"",""Moves"":""c8g4 d1d8 e8f7"",""Rating"":""2323""}"
08/19/24 20:40:04,0.0,661.9615975925866,,"{""FEN"":""3r1k2/pp2r1bp/2p1Bpp1/4p3/8/4B3/PP1R1PPP/5RK1 b - - 0 24"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""intermezzo"",""Length"":""short"",""Moves"":""d8d2 e3d2 e7e6"",""Rating"":""1311""}","{""FEN"":""3r1k2/pp2r1bp/2p1Bpp1/4p3/8/4B3/PP1R1PPP/5RK1 b - - 0 24"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""capturingDefender hangingPiece"",""Length"":""long"",""Moves"":""g7h6 e6c4 d8d2 c4f7 e7f7"",""Rating"":""2376""}"
08/19/24 20:40:11,0.0,661.9613938797261,,"{""FEN"":""4rrk1/1pb3pp/p4P2/2ppp3/P2n4/2NP3q/BPP2P1B/R2QR1K1 b - - 0 22"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""defensiveMove fork sacrifice"",""Length"":""veryLong"",""Moves"":""e5e4 a2d5 g8h8 h2c7 d4f3 d1f3 e4f3"",""Rating"":""2620""}","{""FEN"":""4rrk1/1pb3pp/p4P2/2ppp3/P2n4/2NP3q/BPP2P1B/R2QR1K1 b - - 0 22"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""pin"",""Length"":""long"",""Moves"":""f8f6 d1f1 c7b6 c3e4 d5e4"",""Rating"":""2731""}"
08/19/24 20:40:18,0.0,658.8807336343758,,"{""FEN"":""1R6/1p3kpp/p6q/1p1P1p2/8/1P1P2Q1/P4PPP/6K1 b - - 2 23"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""backRankMate mateIn1"",""Moves"":""h6c1"",""Rating"":""911""}","{""FEN"":""1R6/1p3kpp/p6q/1p1P1p2/8/1P1P2Q1/P4PPP/6K1 b - - 2 23"",""Phase"":""endgame"",""Moves"":""b7b5 b8c8 f7f6 g1f1 h6d2"",""Rating"":""2669""}"
08/19/24 20:40:25,0.0,658.8609737165667,,"{""FEN"":""8/5k2/2p2pp1/1n1p1N1P/1p1P2P1/1P2K3/2P5/8 w - - 0 37"",""Phase"":""knightEndgame"",""Goal"":""crushing"",""Motif"":""attraction"",""Length"":""long"",""Moves"":""h5g6 f7g6 f5e7 g6g5 e7c6"",""Rating"":""1822""}","{""FEN"":""8/5k2/2p2pp1/1n1p1N1P/1p1P2P1/1P2K3/2P5/8 w - - 0 37"",""Phase"":""knightEndgame"",""Goal"":""crushing"",""Motif"":""defensiveMove zugzwang"",""Length"":""veryLong"",""Moves"":""e3f4 f6f5 f4g5 f7g7 g5g6 g7h7 g6h6"",""Rating"":""2347""}"
08/19/24 20:40:32,0.0,652.4985705205382,,"{""FEN"":""5r1k/6p1/b3B3/8/3R4/8/5r1P/4R1K1 w - - 0 38"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d4h4"",""Rating"":""731""}","{""FEN"":""5r1k/6p1/b3B3/8/3R4/8/5r1P/4R1K1 w - - 0 38"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""quietMove"",""Length"":""long"",""Moves"":""e1e3 f1g1 e6d5 g1g6 e3e6"",""Rating"":""2549""}"
08/19/24 20:40:39,0.0,648.299432445295,,"{""FEN"":""1k2Q3/pp6/2qp4/2p2p2/5P2/2PPKP2/PP5r/R3R3 b - - 0 28"",""Phase"":""endgame"",""Goal"":""mate"",""Motif"":""hangingPiece"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""c6e8"",""Rating"":""832""}","{""FEN"":""1k2Q3/pp6/2qp4/2p2p2/5P2/2PPKP2/PP5r/R3R3 b - - 0 28"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""discoveredAttack fork"",""Length"":""veryLong"",""Moves"":""f5f4 e3f4 c6e8 f4g4 e8d8 e1h2 d8a5"",""Rating"":""2345""}"
08/19/24 20:40:46,0.0,648.2851605712694,,"{""FEN"":""3r1k1r/1N2qp1p/p2p1np1/1b2p1Q1/1P2P3/P4PN1/2P3PP/2RR2K1 b - - 0 23"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""h7h6 g5h4 g6g5"",""Rating"":""1868""}","{""FEN"":""3r1k1r/1N2qp1p/p2p1np1/1b2p1Q1/1P2P3/P4PN1/2P3PP/2RR2K1 b - - 0 23"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""clearance"",""Length"":""long"",""Moves"":""d8b8 b7d6 h8d8 d6b5 e7b4"",""Rating"":""273""}"
08/19/24 20:40:53,0.0,648.2733570285137,,"{""FEN"":""r2qr1k1/1pp2ppp/p2b4/Q3p3/1n2B3/1P2P2P/PBPP1PP1/2KR3R b - - 5 15"",""Phase"":""middlegame"",""OpeningTags"":""Vant Kruijs Opening Other variations"",""Goal"":""advantage"",""Motif"":""quietMove trappedPiece"",""Length"":""veryLong"",""Moves"":""b7b6 a5a4 c7c6 a2a3 b6b5 a4b4 d6b4"",""Rating"":""1901""}","{""FEN"":""r2qr1k1/1pp2ppp/p2b4/Q3p3/1n2B3/1P2P2P/PBPP1PP1/2KR3R b - - 5 15"",""Phase"":""middlegame"",""OpeningTags"":""Nimzo-Larsen Attack Classical Variation"",""Goal"":""crushing"",""Motif"":""clearance"",""Length"":""long"",""Moves"":""b7b5 b2e5 d8e7 f2f3 e8d8"",""Rating"":""2312""}"
08/19/24 20:41:01,0.0,647.9996352536431,,"{""FEN"":""k1Br4/4rppp/1p2p3/2q1BP2/b7/1P6/P1P1Q2P/2K5 w - - 0 33"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""fork"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""e2a6 e7a7 c8b7"",""Rating"":""1352""}","{""FEN"":""k1Br4/4rppp/1p2p3/2q1BP2/b7/1P6/P1P1Q2P/2K5 w - - 0 33"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""clearance discoveredAttack exposedKing fork pin queensideAttack sacrifice"",""Length"":""long"",""Moves"":""f5e6 f7e6 e2c4 c8d7 c1b2"",""Rating"":""2321""}"
08/19/24 20:41:08,0.0,647.9992729195202,,"{""FEN"":""2N1k3/8/4p3/3pP3/2pP1K2/1pP4b/1P6/8 w - - 31 59"",""Phase"":""endgame"",""Goal"":""crushing"",""Length"":""long"",""Moves"":""f4g5 e8f7 g5h6 h3g4 c8d6"",""Rating"":""2506""}","{""FEN"":""2N1k3/8/4p3/3pP3/2pP1K2/1pP4b/1P6/8 w - - 31 59"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""defensiveMove exposedKing quietMove"",""Length"":""veryLong"",""Moves"":""f4g4 h3g2 c8a7 g2e4 g4g3 e4d3 a7c8 d3e2 c8h8"",""Rating"":""2350""}"
08/19/24 20:41:15,0.0,647.4479703094802,,"{""FEN"":""4rkr1/pb1p3p/1b1N1p2/1p6/1p1P1P2/2P5/1P4PP/R1B3RK b - - 1 23"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""kingsideAttack sacrifice"",""Length"":""long"",""Mate"":""mateIn3"",""Moves"":""b7g2 g1g2 e8e1 g2g1 e1g1"",""Rating"":""1227""}","{""FEN"":""4rkr1/pb1p3p/1b1N1p2/1p6/1p1P1P2/2P5/1P4PP/R1B3RK b - - 1 23"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""pin"",""Length"":""long"",""Moves"":""b7c8 d6c8 e8c8 g1d1 f8g7"",""Rating"":""2367""}"
08/19/24 20:41:22,0.0,645.0270037831772,,"{""FEN"":""r1b2kr1/ppBp1pbp/6p1/2n5/2B5/8/PPP2PPP/R3R1K1 w - - 4 14"",""Phase"":""middlegame"",""OpeningTags"":""Scotch Game Other variations"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""c7d6"",""Rating"":""947""}","{""FEN"":""r1b2kr1/ppBp1pbp/6p1/2n5/2B5/8/PPP2PPP/R3R1K1 w - - 4 14"",""Phase"":""middlegame"",""OpeningTags"":""Pirc Defense Other variations"",""Goal"":""advantage"",""Motif"":""clearance"",""Length"":""long"",""Moves"":""e1e8 f8e8 a1e1 a8e8 e1e8"",""Rating"":""2377""}"
08/19/24 20:41:29,0.0,644.5112325815742,,"{""FEN"":""2r1k2r/1p2bppp/p2qp3/1P1p4/3Pb1n1/P2BPN1P/1B3PP1/R2Q1RK1 b k - 0 16"",""Phase"":""middlegame"",""OpeningTags"":""Queens Pawn Game Other variations"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""e4f3 h3g4 f3d1"",""Rating"":""1236""}","{""FEN"":""2r1k2r/1p2bppp/p2qp3/1P1p4/3Pb1n1/P2BPN1P/1B3PP1/R2Q1RK1 b k - 0 16"",""Phase"":""middlegame"",""OpeningTags"":""Indian Defense Other variations"",""Goal"":""crushing"",""Motif"":""deflection"",""Length"":""short"",""Moves"":""d6h2 f3h2 g4e3"",""Rating"":""2326""}"
08/19/24 20:41:36,0.3333333333333333,649.7719681867226,,"{""FEN"":""5k2/6p1/b4p2/6pr/2nPB3/2P3RP/Pr3PP1/4R1K1 w - - 2 33"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""e4g6 a6b5 g6h5"",""Rating"":""1581""}","{""FEN"":""5k2/6p1/b4p2/6pr/2nPB3/2P3RP/Pr3PP1/4R1K1 w - - 2 33"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""attraction deflection fork sacrifice"",""Length"":""veryLong"",""Moves"":""e4g6 h5h8 e1e7 f8g8 e7g7 h8g7 g3g7 g8g7 g6b1 g7f8 b1b2"",""Rating"":""2685""}"
08/19/24 20:41:43,0.0,649.7192311072997,,"{""FEN"":""3r4/p1Rr2k1/3P1p1p/5Pp1/3Bq1P1/1P5P/P2Q4/6K1 b - - 4 32"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""discoveredAttack"",""Length"":""long"",""Moves"":""d7c7 d6c7 d8d4 c7c8q d4d2"",""Rating"":""1642""}","{""FEN"":""3r4/p1Rr2k1/3P1p1p/5Pp1/3Bq1P1/1P5P/P2Q4/6K1 b - - 4 32"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""exposedKing sacrifice"",""Length"":""veryLong"",""Moves"":""d8d6 f5f6 e4e3 g1f1 d6f6 d2f4 e3e1 c7a7 d7d8 b7b8 d8b8"",""Rating"":""2631""}"
08/19/24 20:41:50,0.0,648.1323116294691,,"{""FEN"":""2b5/6R1/5p1k/1p5p/p1pq3P/P7/BPP5/1K4R1 w - - 3 46"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""g1g6"",""Rating"":""1033""}","{""FEN"":""2b5/6R1/5p1k/1p5p/p1pq3P/P7/BPP5/1K4R1 w - - 3 46"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""sacrifice"",""Length"":""long"",""Moves"":""a2e6 d4g1 b1c2 g1g4 g7g4"",""Rating"":""2729""}"
